,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,scenario,policy,model
2719,38,63.00853973710617,1.5,0.095245884239342,151.0640219035843,1.5,0.5526830382064685,328.0376921645928,1.0,0.8343109408813516,135.02065035506797,1.0,0.7843472138147829,141.3036192900067,1.0,0.995947776734252,2.5,8863,policy 1,dikesnet
2723,81,335.25545867039745,10.0,0.267979263841373,114.97157906790564,10.0,0.6993987270562622,60.18737398947259,1.0,0.8074930818611452,237.1595210785597,1.0,0.7197112523142203,263.7288207073111,10.0,0.766867390111076,2.5,8867,policy 1,dikesnet
2724,121,340.0248381717147,1.5,0.1549866943010342,335.628747391817,10.0,0.5245846379484639,274.91655837459166,10.0,0.4025530174784777,232.1585403994085,1.5,0.5228506226052451,91.24029737603468,10.0,0.2820130065064415,2.5,8868,policy 1,dikesnet
2734,65,39.69883781270926,1.5,0.1483723210399611,115.7269553304147,1.0,0.2453569896190458,326.2820229489535,10.0,0.5798724837868965,63.88390673039731,1.5,0.0625772500996683,345.79881566997693,1.0,0.2954407584583777,1.5,8878,policy 1,dikesnet
2736,65,131.27869410958394,1.5,0.2059402945662403,73.13770398463271,1.0,0.0045987381388651,343.8876647838742,1.5,0.266822337160744,89.57947715656985,1.5,0.7617709245952347,163.8545377673172,1.5,0.2537145752603915,1.5,8880,policy 1,dikesnet
2738,2,91.24647592052564,10.0,0.292988146298755,300.2758734718386,1.0,0.8874155369366873,124.52362402543798,1.0,0.7715672234652605,140.49541347304526,1.5,0.0314008606818571,224.51931351178487,1.5,0.8836056974765325,2.5,8882,policy 1,dikesnet
2744,3,286.1998864631414,1.0,0.1131750721399316,153.47887307076587,10.0,0.4590316993483388,219.11281329916707,1.5,0.4340677701694933,74.4225296097879,1.5,0.0166658492297138,346.6078452631661,1.0,0.2838550463454982,1.5,8888,policy 1,dikesnet
2749,7,115.39561779168749,1.0,0.0406635096129674,56.39324398228902,10.0,0.2015799208714053,83.45361625376172,10.0,0.7528036161960064,157.80493423710453,10.0,0.1420758030422767,160.57898421930884,10.0,0.8174524189205066,1.5,8893,policy 1,dikesnet
2751,12,246.9142146599404,1.5,0.3395232364853628,145.16836284971816,1.5,0.3516930047945598,263.0562947943377,10.0,0.5019368866335174,90.86007892721372,1.5,0.088338411733888,97.76003337031445,10.0,0.6281424755835262,2.5,8895,policy 1,dikesnet
2753,56,166.9014333175925,1.5,0.2022380646467323,331.56562296671234,10.0,0.4584286598550074,274.6410813034562,1.0,0.7084043418069526,224.6565862078474,1.0,0.4106331800873592,243.58430923211048,1.5,0.4520662454949912,1.5,8897,policy 1,dikesnet
2763,3,118.74717292540043,1.0,0.1184825041644014,220.92143892024495,1.0,0.6660980867833168,318.83178949550484,1.5,0.6078231512208334,112.26955477026604,1.0,0.3243305910286726,275.57671305877085,1.5,0.5212923393132292,1.5,8907,policy 1,dikesnet
2775,76,194.3587303324441,10.0,0.0797329805636664,343.34052388906,10.0,0.3122054086869638,316.7026810849864,10.0,0.9510955718934864,316.65284480395604,10.0,0.3609203758644919,103.91626005231704,1.5,0.3243623859911944,2.5,8919,policy 1,dikesnet
2782,12,86.63647315408002,1.0,0.2535762815245356,197.3314871221419,1.0,0.2734741798086557,200.24914083529697,10.0,0.4349087641434367,134.90939025238958,10.0,0.023385767845677,337.1879921671688,1.0,0.7150899098319393,2.5,8926,policy 1,dikesnet
2794,50,65.76716083720927,10.0,0.0103652586644397,235.82805089382543,1.0,0.5393014857207574,197.0063254102732,1.0,0.6721706028403414,325.75347804023096,1.0,0.120344539675913,161.0395251792644,1.0,0.0501511286813647,2.5,8938,policy 1,dikesnet
2796,64,158.4973655196021,1.0,0.0608675971444499,292.7102922404393,10.0,0.4818662090470607,276.85269883789874,10.0,0.0838844786431149,277.65965735651315,1.5,0.1961087745786416,81.63955478922131,1.0,0.8875709401224718,2.5,8940,policy 1,dikesnet
2808,87,114.644545270904,1.5,0.2284460278948415,231.5696115607388,10.0,0.6080380675375765,99.76818670584775,1.0,0.4848575265362586,143.9688526064279,1.5,0.7734724372702669,220.4407535783968,10.0,0.8686844743577585,1.5,8952,policy 1,dikesnet
2812,87,188.7820531183319,1.5,0.1893673850909567,192.3509339455523,1.0,0.8858281292561925,268.20952049811126,1.5,0.6525503300883254,281.5320775207748,1.0,0.4525787345550515,254.9506569015209,1.5,0.645794019482386,1.5,8956,policy 1,dikesnet
2816,93,97.11484123697568,10.0,0.1363725238137334,117.03126699462196,1.5,0.168244161228344,135.4791666272891,1.5,0.8078272709582895,322.098863513262,1.5,0.1651932268946392,282.9136657760291,1.5,0.0954413408811813,2.5,8960,policy 1,dikesnet
2818,82,81.03415486903901,1.5,0.092008665125117,253.54643682506563,10.0,0.3140397201762979,132.85081140596083,1.5,0.0028540240156275,87.5291479106562,10.0,0.6622677416800004,51.15507958439359,1.5,0.4019503744704935,2.5,8962,policy 1,dikesnet
2819,50,277.5134610775821,1.5,0.0607737741156438,254.24278923621543,10.0,0.924034644404958,172.9250690745798,10.0,0.2142618205943759,161.73541586807403,1.5,0.6124033449712988,51.21548213578456,1.5,0.3912733847257794,2.5,8963,policy 1,dikesnet
2834,5,280.8927981733814,10.0,0.0283363933777358,197.14224665753224,10.0,0.0173533978926574,247.13687218683856,1.0,0.4499819232223161,180.84729609772916,10.0,0.0237078101265073,171.22436873308726,1.5,0.4722078599696627,2.5,8978,policy 1,dikesnet
2846,45,93.21913715530349,1.0,0.2869733507131639,96.95120345425649,10.0,0.4513873431562006,145.93664191849336,1.0,0.5460161025338344,168.75788299502514,1.5,0.7719965778703307,295.6219684076504,1.0,0.8380621721732565,1.5,8990,policy 1,dikesnet
2847,28,82.48761588430784,1.0,0.2003154568782306,234.65950760981767,10.0,0.7650670993480496,338.9626246338407,1.0,0.3416961058941312,206.68730891849395,1.5,0.2401119590797926,96.01657246558597,10.0,0.4028856838037922,2.5,8991,policy 1,dikesnet
2852,119,247.0617258364587,1.5,0.0039275150959197,82.02591577079815,1.5,0.106196049617229,144.57552246614262,10.0,0.4495533932416211,265.691689750853,1.0,0.2915490966420035,39.70503056909154,1.0,0.5207417058708105,2.5,8996,policy 1,dikesnet
2861,97,248.23477205461504,1.0,0.0908760832584045,197.78187041300345,1.0,0.0994089737135046,341.673808757788,1.5,0.6787937752417449,168.24323786912188,10.0,0.9137139278275196,323.6438782217547,1.0,0.1870941583970547,1.5,9005,policy 1,dikesnet
2862,88,111.4288819892377,10.0,0.0243364103203706,314.81975102849304,10.0,0.1312935571331379,172.34987894619368,1.5,0.5608108991468678,295.4401468368681,10.0,0.9936780514937512,339.6124660541683,10.0,0.8847346933858103,2.5,9006,policy 1,dikesnet
2864,10,235.3565049157029,1.0,0.1886737948447927,185.82677436621145,1.5,0.3247167709628449,37.18073627405629,1.5,0.0136345074715065,267.56078301144066,1.0,0.2522264849928826,44.61970775214853,1.5,0.9611301936127626,2.5,9008,policy 1,dikesnet
2869,96,254.45261721865364,10.0,0.1710517961893483,102.2487367220232,10.0,0.3023684587724256,130.63377590503734,1.5,0.3803892720040663,71.06417342841958,1.5,0.2107354810740739,307.7043832835419,10.0,0.9945589190786522,2.5,9013,policy 1,dikesnet
2872,104,213.2436785419572,1.5,0.1435824685110464,331.980836010099,10.0,0.1839852199065672,299.8724537547755,1.0,0.5354629245062508,92.29132664399803,1.0,0.0241461841126735,165.47458244945648,10.0,0.0276217695435857,1.5,9016,policy 1,dikesnet
2877,128,243.8991624301646,10.0,0.1647853300616078,98.2656917621306,1.0,0.7143532151593833,108.60113622039118,1.0,0.6554886373193007,41.57305261013313,1.5,0.0689043984477522,321.01426924108,10.0,0.2261558960393677,2.5,9021,policy 1,dikesnet
2882,70,140.7651635941041,1.5,0.2312035401847503,68.98349625966263,1.5,0.35538402359419,184.09672950890436,1.5,0.0066086977765355,223.6881846881227,1.5,0.7987325214789179,278.8179028459503,1.0,0.9994984136464772,1.5,9026,policy 1,dikesnet
2888,84,61.240631057159455,10.0,0.2693381444422922,45.7709061631796,1.0,0.5633897849676084,52.43091046024095,10.0,0.6147961529029744,311.5903995230348,1.0,0.9654361488722452,97.05486857839394,1.5,0.1057142980039353,1.5,9032,policy 1,dikesnet
2895,26,294.01380193890554,10.0,0.0884627739792579,137.86141443844144,1.0,0.7992846975920573,209.96428256314888,10.0,0.2653820023906132,80.7297987839369,1.0,0.5619762885508711,321.730219622086,1.5,0.6048543886401497,1.5,9039,policy 1,dikesnet
2916,51,322.41947857131413,1.0,0.2649394940913563,291.1582558701969,1.0,0.0588774240313977,247.43536401371844,1.0,0.1339667991459629,337.26494165996195,10.0,0.6935784997067923,255.0304637465072,1.0,0.5057036937510937,2.5,9060,policy 1,dikesnet
2919,14,152.76242669377484,1.5,0.2158960918239133,273.63478456616355,10.0,0.8638767249364047,246.44848332324048,1.0,0.174221945422174,132.2640022551122,10.0,0.7417238198371174,199.3573753622258,1.0,0.731268029987439,1.5,9063,policy 1,dikesnet
2921,40,87.03889181535655,1.0,0.0121845564633222,332.54302882751455,1.5,0.0291011269111004,47.38201034532673,10.0,0.8001865903486264,286.96022648874106,1.0,0.3309434216101651,196.77171488013644,10.0,0.6928475004381279,1.5,9065,policy 1,dikesnet
2935,59,319.35022828268166,1.0,0.2068871406676576,295.3874715927798,1.0,0.4860517407680964,68.23325005361997,10.0,0.3462968820434514,81.50930535399308,1.5,0.7425687509099095,162.6422424038756,10.0,0.2701510078000003,2.5,9079,policy 1,dikesnet
2939,9,292.54149668575457,1.0,0.3308222885232773,180.16862699128023,10.0,0.6504531630994022,130.90879347471997,1.0,0.7464675503908991,284.87278803571144,1.5,0.928742879686457,332.3627198230121,10.0,0.5025285906182584,1.5,9083,policy 1,dikesnet
2941,58,123.7472026924259,1.0,0.2982952120043269,88.7319561152703,1.5,0.5069023772302389,309.0792620885088,1.0,0.7846194536601582,300.7964313424901,1.0,0.5295331965356654,294.5826720913069,1.5,0.9404273605858058,2.5,9085,policy 1,dikesnet
2953,42,280.2872261045877,1.0,0.0664559691425349,233.62803062931448,10.0,0.7147183797707677,46.77792731422044,1.0,0.7367471638152134,71.82492292663386,10.0,0.0287843683387531,113.2953954216788,1.5,0.1272015820519079,2.5,9097,policy 1,dikesnet
2956,128,303.69294710537457,1.5,0.1945235699518747,101.42708658120765,1.0,0.5719781394379058,40.13160114518461,10.0,0.5490685221436588,33.157753565376154,1.0,0.908781441669815,197.79477202830665,10.0,0.415742449259174,1.5,9100,policy 1,dikesnet
2961,116,111.30861584771998,1.5,0.2697428533948671,112.47790641455494,1.5,0.5593815651081232,151.33159749810542,1.0,0.1512991537510956,322.2204671908825,10.0,0.0165238998087515,189.4111603830445,1.5,0.6721448084792377,1.5,9105,policy 1,dikesnet
2969,21,104.09230140092563,1.0,0.03715912870436,147.9201237270303,1.0,0.9351383390718736,258.5082218379073,1.5,0.919775711565033,119.05280215735176,10.0,0.324488553091641,187.8224329691923,10.0,0.3929725597008936,1.5,9113,policy 1,dikesnet
2973,8,80.44457890351669,1.0,0.0441971839481467,153.58829407710823,1.0,0.4246402599620351,278.5125871317633,1.5,0.8309232384578312,311.8533821367652,1.5,0.4184293514677319,257.11670746426535,1.5,0.9662077827704524,2.5,9117,policy 1,dikesnet
2978,14,58.689761151985735,10.0,0.1480043787185046,92.21941681668484,10.0,0.5901317264542886,315.78735527444445,1.0,0.8010225861202434,80.92742999882272,1.5,0.5277425990323619,281.2702234262488,10.0,0.1926877699692888,2.5,9122,policy 1,dikesnet
2984,10,285.8492889711917,1.5,0.2675192284878582,262.66760548269184,10.0,0.7961550992907858,41.84791081768151,10.0,0.7885722251294441,283.9491926724844,1.0,0.3873421620616418,136.91455576186237,1.5,0.2070252280319426,1.5,9128,policy 1,dikesnet
2988,87,128.20828269506455,10.0,0.3245707806608573,297.5077166016488,10.0,0.8743625246936526,248.6900700652376,1.0,0.3661180270401291,336.6332390922107,1.5,0.0881237011161594,172.30975758478888,10.0,0.6170458556766757,1.5,9132,policy 1,dikesnet
2995,25,120.53559102840931,10.0,0.1623378980929427,40.51287758030358,10.0,0.8619276550903847,180.70868699673505,1.5,0.2288807940205311,134.51510876921577,10.0,0.7410316492874743,98.57478071502052,10.0,0.8630617980901947,1.5,9139,policy 1,dikesnet
3001,132,320.94758382554585,1.5,0.0873974715281083,35.85828311484817,1.5,0.4070757164535353,99.72532790657924,1.5,0.4929784142249124,245.799779181728,1.5,0.2292663595660049,149.9432940527033,1.0,0.0621193848306692,1.5,9145,policy 1,dikesnet
3010,18,90.77356162088398,1.0,0.2770022122451153,82.26463822579629,1.0,0.9958283961492788,114.04867497333429,10.0,0.0205842434503872,343.808932684349,10.0,0.890009773357585,261.09695071088083,1.5,0.8813138294070072,2.5,9154,policy 1,dikesnet
3016,69,133.54242756347,10.0,0.3247580057333458,276.9088962229624,10.0,0.3470668871039075,252.5345925178381,1.0,0.8380009971370757,201.99509528456016,1.0,0.0673647014991125,189.99410721459608,10.0,0.0166898313813776,1.5,9160,policy 1,dikesnet
3020,52,186.07624910813703,10.0,0.3272163424771333,143.29748777059126,1.5,0.8100317131987731,305.2855597863159,1.5,0.9481045756996824,157.8215807301197,10.0,0.8304869441199405,310.50627914574034,1.5,0.8418828808065726,1.5,9164,policy 1,dikesnet
3021,123,308.9403384891008,1.5,0.2623498362178913,275.601827102399,1.0,0.4417725248590954,319.36980971124376,10.0,0.9634826981518028,235.078044264892,1.5,0.3339447104556137,244.42597896282425,1.0,0.2530452797744089,2.5,9165,policy 1,dikesnet
3022,57,89.84853428434904,1.0,0.2511176076424159,295.4931972413648,10.0,0.4201044930214034,299.2905135798809,10.0,0.1266264880805222,209.4075207348189,1.0,0.7295064517773522,280.6686124168732,1.5,0.2572323586954826,1.5,9166,policy 1,dikesnet
3033,70,90.2400280273125,1.0,0.218221978548906,56.32307809007768,10.0,0.3779412140076928,272.1434980231312,1.5,0.4933414144429378,335.37460371607403,1.5,0.9967663149635364,192.3853830798305,10.0,0.2278089204879663,1.5,9177,policy 1,dikesnet
3041,118,317.4210455179909,10.0,0.097363762166037,63.325360874887565,10.0,0.5407427508893154,268.81614839362715,10.0,0.1063860541057837,278.62850999856994,10.0,0.4972137484210928,268.6685214829981,10.0,0.2590517472433058,2.5,9185,policy 1,dikesnet
3045,39,150.39383632408448,10.0,0.0938153346020837,210.26368147266132,1.5,0.486621565865491,340.8732478956966,10.0,0.3470337238248942,36.94752255203518,1.5,0.5062028231867932,193.86361889483652,10.0,0.413356741273309,1.5,9189,policy 1,dikesnet
3050,96,169.1998850165967,10.0,0.3165652982052069,336.86661033262993,10.0,0.7823219561569076,315.5477487923896,10.0,0.8294393501218087,66.25360080941033,1.0,0.9624503325608048,311.9954696643921,10.0,0.4586778774548825,1.5,9194,policy 1,dikesnet
3051,104,137.9255177992655,1.0,0.2788073511401857,233.7331188459933,1.5,0.1829472733173689,140.38914595408545,1.5,0.4862838293143752,253.5124384333055,1.0,0.1575500105144275,272.5741110257292,1.0,0.8646654117123863,2.5,9195,policy 1,dikesnet
3059,10,269.0402485687458,10.0,0.1728014901175224,105.05647188652937,1.0,0.1670960398663255,184.5379957682632,10.0,0.6635961036313546,306.8240618994081,10.0,0.0481591849364272,41.17180563243025,1.5,0.6352995743403158,2.5,9203,policy 1,dikesnet
3062,67,332.42233473308823,1.5,0.1802197731279512,153.09296704209714,1.0,0.5493964692716183,103.37359245934408,1.0,0.924187943875651,161.120799749867,1.5,0.8896355290869796,319.493446800143,10.0,0.1310688326780916,1.5,9206,policy 1,dikesnet
3073,67,169.7660570614662,1.0,0.0424082195050584,153.1539447322807,10.0,0.1191098077901115,107.26998699456342,10.0,0.5017350727873424,301.7742855089948,10.0,0.3935731277381148,337.8891634435524,1.0,0.0043649831582001,1.5,9217,policy 1,dikesnet
3078,106,334.0579094652928,1.5,0.2500490421970244,113.86603589826883,1.0,0.4673282677437637,329.17045969770345,10.0,0.0434809759245562,314.0087955586373,1.5,0.3189870790090461,94.09026041419996,10.0,0.0743071775111336,1.5,9222,policy 1,dikesnet
3081,84,110.60058686229334,10.0,0.1716913586459086,324.3667499949889,1.5,0.4565188580459794,321.59880493497553,1.0,0.3185543743430206,234.1856661825426,1.5,0.7968319625442098,52.342162494128246,1.5,0.1633523706537041,1.5,9225,policy 1,dikesnet
3091,115,269.0335676787326,1.5,0.2237220463444939,188.9487861916695,1.5,0.9352375117976772,195.22911446972088,1.0,0.1462519109317598,42.95395633599249,10.0,0.1593043513154043,293.4386966032994,1.5,0.6124856115926846,1.5,9235,policy 1,dikesnet
3100,46,320.10628521562444,1.5,0.2740044369839853,191.2032892512985,10.0,0.5826579968646936,342.29975214157923,1.0,0.8211171090833581,199.96113572929585,10.0,0.0142975923472673,127.30704233792562,1.5,0.5886688891384502,1.5,9244,policy 1,dikesnet
3104,24,138.02428058068392,1.5,0.0178044004946055,37.29364711917391,1.0,0.3791137950189623,331.5748118404325,1.0,0.6161016469156928,255.32848297097428,1.0,0.8396957167841008,233.2313884046685,10.0,0.746084218272288,2.5,9248,policy 1,dikesnet
3109,25,151.33037246697205,1.0,0.2802183130048077,182.97026337827205,10.0,0.753201652792978,282.37469818027535,1.5,0.0325243368772347,151.48487007038315,1.5,0.9904340401527084,178.59000397354325,1.5,0.3551912087960345,2.5,9253,policy 1,dikesnet
3111,128,199.84936384437404,1.0,0.0355634705211599,65.54497477694565,1.0,0.1484532304253945,347.1522154317406,1.0,0.5236889869817116,202.05663998862155,1.5,0.6915689692082294,235.77213573552365,1.0,0.0979535713557076,1.5,9255,policy 1,dikesnet
3122,107,285.44852817346055,1.5,0.1054586668086176,260.8888908494544,1.0,0.9931586955403522,321.99350846849075,1.5,0.2211609524035836,268.86677854610525,1.0,0.738809392958696,302.85715704314794,1.5,0.4613597815021988,2.5,9266,policy 1,dikesnet
3134,19,163.09594800903258,1.5,0.2405729994717458,173.3824871041436,1.5,0.3302799583756189,320.2069199494381,10.0,0.8056984118435192,270.0142880320325,1.0,0.8846401820994354,208.96531813194937,1.5,0.4392960872831963,1.5,9278,policy 1,dikesnet
3135,13,103.3137430086475,1.5,0.0187319861777795,50.92379386716654,1.5,0.9213303216240176,254.55666731312655,10.0,0.0496834586956019,133.58537090203353,1.5,0.8537315816105794,283.32496794036047,1.0,0.6744777357659051,2.5,9279,policy 1,dikesnet
3145,119,102.97272564216163,1.5,0.2316672297460903,327.1118191029331,1.5,0.64347606751761,229.34137030686315,1.0,0.3198795711039552,280.7021032503495,1.5,0.4919415009359377,310.12061703870035,10.0,0.5141994514674224,1.5,9289,policy 1,dikesnet
3147,12,253.5678847635837,10.0,0.2855740537818916,248.3137384260206,1.0,0.893402919218151,32.973077266805475,10.0,0.9356462055702012,297.8588332948593,10.0,0.8881338599990721,85.54122839962977,1.0,0.8594912597184475,1.5,9291,policy 1,dikesnet
3148,28,203.51340708461169,1.0,0.1273004900144928,179.89930275513927,1.5,0.5372110545284816,231.29040444321464,10.0,0.6850216291064098,279.0103988738845,1.5,0.7754967288326595,187.328432290678,1.5,0.9563026167818952,1.5,9292,policy 1,dikesnet
3149,39,35.55515395283594,1.5,0.2797395919560903,125.1825480128514,10.0,0.3753253397959875,303.3278759146739,10.0,0.6276612659176743,58.10249296720575,1.5,0.1723396801352384,322.4261158075652,10.0,0.8574367952762648,2.5,9293,policy 1,dikesnet
3159,19,146.36495344181571,10.0,0.1821950600130481,77.64657912096459,10.0,0.4962580631428878,219.0024566337132,1.5,0.7015723373385956,153.70954570556293,1.0,0.1439018458684414,328.0235387379382,1.5,0.5382794582680641,2.5,9303,policy 1,dikesnet
3163,45,37.14444620405965,1.5,0.2959897783915459,162.98334294057085,1.0,0.2895130596807742,191.0728574655895,1.0,0.3882000740501765,119.42850851684376,1.5,0.2911722245589737,207.33873897776215,1.5,0.846099717542173,1.5,9307,policy 1,dikesnet
